Region,Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
South East,4,4,18-25,12-17,0.2457784639602145,0.10966224429325382,0.41495745237895326
South East,4,4,18-25,18-25,0.872059952602598,0.4165448954358502,1.4447042376394374
South East,4,4,18-25,26-34,0.48869902022849643,0.2584171378857365,0.769258058684549
South East,4,4,18-25,35-49,0.5923389241657543,0.3446277966632245,0.8664050410839703
South East,4,4,18-25,5-11,0.1901889100191513,0.07627575508414625,0.34115874325092027
South East,4,4,18-25,50-69,0.618285370437509,0.37477770053155846,0.9065095538528649
South East,4,4,18-25,70-79,0.0790232325291241,0,0.23259534520544728
South East,4,4,18-25,80+,0.041735216455976575,0,0.14657094953295965
South East,4,4,26-34,0-4,0.3536668186573087,0.16212243467005816,0.5876609374303141
South East,4,4,26-34,12-17,0.1741049056924486,0.0711471269322714,0.33200580582051425
South East,4,4,26-34,18-25,0.3575845098232181,0.18908563708104972,0.5628715312620448
South East,4,4,26-34,26-34,0.9830041293057884,0.578947372176336,1.5164627025857114
South East,4,4,26-34,35-49,0.6098731864086364,0.38484354583007385,0.9031784570453437
South East,4,4,26-34,5-11,0.296394454605072,0.1640876066413549,0.49565483309271513
South East,4,4,26-34,50-69,0.6281816104354273,0.3881689165074158,0.935120220455545
South East,4,4,26-34,70-79,0.08128212984904515,0.022045597275999345,0.16559500180378678
South East,4,4,26-34,80+,0.057176432445796614,0,0.17469167701220056
South East,4,4,35-49,0-4,0.1866006896983849,0.10069211403265892,0.2904365304498988
South East,4,4,35-49,12-17,0.352510834118738,0.23051212767768023,0.5108698937035284
South East,4,4,35-49,18-25,0.23540821450384583,0.13696249051190498,0.34432797751044775
South East,4,4,35-49,26-34,0.33124829515504434,0.20902504208837094,0.49055497238498846
South East,4,4,35-49,35-49,0.9038263144555061,0.6304354370058822,1.3120242034162617
South East,4,4,35-49,5-11,0.36864624338797397,0.24669083480142806,0.5096660915023903
South East,4,4,35-49,50-69,0.6000452620236628,0.44193618626704545,0.8276286862127489
South East,4,4,35-49,70-79,0.1409749437668861,0.08504999111768087,0.2047164642075375
South East,4,4,35-49,80+,0.054780746175729145,0,0.16373003991248083
South East,4,4,5-11,0-4,0.4476766175825588,0.2133629217053358,0.7956773426016269
South East,4,4,5-11,12-17,0.34783879369644916,0.1714215972405567,0.5558326498082845
South East,4,4,5-11,18-25,0.1834269627721627,0.07356385862261607,0.32902923777933757
South East,4,4,5-11,26-34,0.39067069074291605,0.21628008767689358,0.6533111973110518
South East,4,4,5-11,35-49,0.8946155795054884,0.5986591972464727,1.2368367614798874
South East,4,4,5-11,5-11,1.9638256065125879,1.088236805932741,3.2500001883202794
South East,4,4,5-11,50-69,0.33993937114927997,0.15606036744483104,0.6097378914156998
South East,4,4,5-11,70-79,0.06688758729296836,0,0.1777813034345342
South East,4,4,5-11,80+,0.007728045954075834,0,0.04778814206098868
South East,4,4,50-69,0-4,0.09213537562464852,0.030655596697656457,0.18039243016654
South East,4,4,50-69,12-17,0.1999066779711676,0.1143892863116637,0.3336749502468145
South East,4,4,50-69,18-25,0.19266366892680611,0.11678433660053718,0.28247709700604556
South East,4,4,50-69,26-34,0.2675215951746972,0.16530819434417704,0.39823651138558297
South East,4,4,50-69,35-49,0.47048255575379955,0.3465126375530106,0.6489258130150489
South East,4,4,50-69,5-11,0.10983337703279285,0.050422630128115487,0.19700445844983291
South East,4,4,50-69,50-69,0.9136138700777039,0.6485836491325174,1.2524728688412825
South East,4,4,50-69,70-79,0.1940239927867457,0.12620201704963838,0.2671675684408807
South East,4,4,50-69,80+,0.11814691053645825,0.03540093052489414,0.24411147841560205
South East,4,4,70-79,0-4,0.07149630232237185,0,0.19667602940845855
South East,4,4,70-79,12-17,0.1252175415907162,0.0192307692685839,0.348675254832602
South East,4,4,70-79,18-25,0.0658265592065145,0,0.19375253039266888
South East,4,4,70-79,26-34,0.09253461232427172,0.02509753129230514,0.18851953465304644
South East,4,4,70-79,35-49,0.29548602976249416,0.1782663183626111,0.4290894085102648
South East,4,4,70-79,5-11,0.057771535288695705,0,0.15355164180242797
South East,4,4,70-79,50-69,0.5186697810273986,0.33736638241589423,0.7141990133826395
South East,4,4,70-79,70-79,0.5905275962967488,0.32691463274930227,0.8857293935575115
South East,4,4,70-79,80+,0.22459784775718536,0.06579144784766433,0.4177852106436548
South East,4,4,80+,0-4,0.022388118361165783,0,0.18181911704688036
South East,4,4,80+,12-17,0.028422106070789366,0,0.14008764811094535
South East,4,4,80+,18-25,0.05264298857286867,0,0.18487822698888076
South East,4,4,80+,26-34,0.09856385723164392,0,0.3011430545078159
South East,4,4,80+,35-49,0.1738659222649796,0,0.519654739651536
South East,4,4,80+,5-11,0.010107170142286586,0,0.0625000013540855
South East,4,4,80+,50-69,0.4782438346582526,0.14329851443276923,0.9881325630224346
South East,4,4,80+,70-79,0.340092529716093,0.09962330519029086,0.6326223985876361
South East,4,4,80+,80+,0.3837832541716881,0,0.9350003655994261
South East,4,5,0-4,0-4,0.5576062996971375,0.13527197780873745,1.3759566321290049
South East,4,5,0-4,12-17,0.21821139134972925,0.06042155977593684,0.42672806720169304
South East,4,5,0-4,18-25,0.06967522206555318,0,0.21319614655521937
South East,4,5,0-4,26-34,0.25007394509899294,0.04154440778991412,0.6398548065798136
South East,4,5,0-4,35-49,0.4627983658794329,0.16258365553360382,0.8967400031217585
South East,4,5,0-4,5-11,0.4855678545140392,0.13765947849184013,0.9521316575257304
South East,4,5,0-4,50-69,0.5408993469149734,0.17071230191256637,1.2228197462872774
South East,4,5,0-4,70-79,0.11064381425060216,0,0.2857147435934265
South East,4,5,0-4,80+,0.015776844677758146,0,0.10003058678719776
South East,4,5,12-17,0-4,0.09439380334529411,0.0147058823687642,0.21929394264053625
South East,4,5,12-17,12-17,1.9299345586805556,0.9891426669472007,3.135114663757348
South East,4,5,12-17,18-25,0.15634192966930902,0.032236992010152454,0.32627490840559614
South East,4,5,12-17,26-34,0.16028068142208926,0.03488295045981388,0.3887433662596457
South East,4,5,12-17,35-49,0.5364311234164851,0.22730626226272557,1.0472547814801463
South East,4,5,12-17,5-11,0.3822934381868852,0.15692331117665276,0.6446933226496144
South East,4,5,12-17,50-69,0.2683866910379381,0.06050054284045276,0.6869813099911041
South East,4,5,12-17,70-79,0.08760870710891475,0,0.3224478687333091
South East,4,5,12-17,80+,0.021347750435580657,0,0.09548111725461794
South East,4,5,18-25,0-4,0.04203547206375055,0,0.14788764784967298
South East,4,5,18-25,12-17,0.18786254428030832,0.04655274167100259,0.3738124878796842
South East,4,5,18-25,18-25,0.7251808257005699,0.34785708903782636,1.2615464989130565
South East,4,5,18-25,26-34,0.27437963756720074,0.10819272988528851,0.4875811708330931
South East,4,5,18-25,35-49,0.46419145261988376,0.23620951781710536,0.7585370451710712
South East,4,5,18-25,5-11,0.11849073466997248,0.02390023378676285,0.24878164541585218
South East,4,5,18-25,50-69,0.389232756939647,0.19473902113375427,0.6298382599508096
South East,4,5,18-25,70-79,0.06495562354571859,0,0.20083195680245391
South East,4,5,18-25,80+,0.0372142433855059,0,0.1393412023046445
South East,4,5,26-34,0-4,0.11318412126757839,0.015613162897266452,0.28132835321574673
South East,4,5,26-34,12-17,0.1695068991998289,0.05019354846916065,0.35892705918363366
South East,4,5,26-34,18-25,0.2677457941465665,0.10271531453951493,0.48392206802449833
South East,4,5,26-34,26-34,0.4812094610833753,0.2600404118331463,0.7507587700668823
South East,4,5,26-34,35-49,0.5431228239221364,0.3083549920611018,0.8486162796159334
South East,4,5,26-34,5-11,0.12382568572604061,0.03904581085897877,0.34575959480210466
South East,4,5,26-34,50-69,0.535326273447024,0.3193671732279997,0.7991022550589569
South East,4,5,26-34,70-79,0.05961139576449532,0.010074622410604053,0.146494853307532
South East,4,5,26-34,80+,0.030202809194558925,0,0.11084081194086133
South East,4,5,35-49,0-4,0.09194786740639169,0.026598759252947635,0.18229566156007757
South East,4,5,35-49,12-17,0.19155340332857684,0.07773106879395435,0.3730048827970436
South East,4,5,35-49,18-25,0.16227629157680803,0.0727390922460592,0.2862610507243941
South East,4,5,35-49,26-34,0.22910904878125662,0.12789167716081748,0.3743809569821277
South East,4,5,35-49,35-49,0.6274756178777897,0.41870326902110167,0.9353998156943512
South East,4,5,35-49,5-11,0.1600340584576445,0.06607689749790675,0.28207299407193176
South East,4,5,35-49,50-69,0.5105759253683013,0.35550554292310566,0.697773522740368
South East,4,5,35-49,70-79,0.07662732302221689,0.03129000586717866,0.1313126820528354
South East,4,5,35-49,80+,0.06754401991725176,0,0.19365796429496013
South East,4,5,5-11,0-4,0.16290072394930072,0.03810968575959434,0.3642492535719272
South East,4,5,5-11,12-17,0.4444651682802393,0.1726471965970207,0.7901444573719841
South East,4,5,5-11,18-25,0.08444335540212865,0.013504623058293629,0.18572441775689225
South East,4,5,5-11,26-34,0.17908950004700552,0.04346365158333356,0.5358396801107854
South East,4,5,5-11,35-49,0.44939597328881936,0.19410996707568764,0.8201083630564647
South East,4,5,5-11,5-11,1.794012041100435,1.070483825135854,2.706987891642817
South East,4,5,5-11,50-69,0.22553657082018994,0.064041006727121,0.5234309807872612
South East,4,5,5-11,70-79,0.03582704009475805,0,0.10940138013329224
South East,4,5,5-11,80+,0.015889618529211957,0,0.07300696004950244
South East,4,5,50-69,0-4,0.04517140338546707,0.007267472414415419,0.10633280008552597
South East,4,5,50-69,12-17,0.1264039656578184,0.031107855191152136,0.30773462859410794
South East,4,5,50-69,18-25,0.11024089345951092,0.04720623198253155,0.19547088094261617
South East,4,5,50-69,26-34,0.17151160025377712,0.0955735780530338,0.28110797966030465
South East,4,5,50-69,35-49,0.38390807876947436,0.24933192563996184,0.575905089550447
South East,4,5,50-69,5-11,0.07495487142325478,0.019830473419930952,0.16790665641580216
South East,4,5,50-69,50-69,0.5764452828444458,0.40203282710132904,0.7885782766302332
South East,4,5,50-69,70-79,0.10648238189817512,0.051125052722104755,0.17195536613106768
South East,4,5,50-69,80+,0.10383202416260445,0.02040488436852267,0.24062521026818465
South East,4,5,70-79,0-4,0.0622635480426094,0,0.2031602844532381
South East,4,5,70-79,12-17,0.18424358711109315,0.011105072470495287,0.5511067611013462
South East,4,5,70-79,18-25,0.0784066246890676,0,0.22095128039287373
South East,4,5,70-79,26-34,0.04077363196936509,0,0.09602370745742812
South East,4,5,70-79,35-49,0.13217251837030838,0.04518326267167686,0.23788788927579263
South East,4,5,70-79,5-11,0.04223804494245305,0,0.1374742856969332
South East,4,5,70-79,50-69,0.34525301084692367,0.1821932158881521,0.5690751002913036
South East,4,5,70-79,70-79,0.3298236364873069,0.16690704541734946,0.5345549022342015
South East,4,5,70-79,80+,0.16067870380810104,0.0333152959662753,0.37217137501840314
South East,4,5,80+,0-4,0.007287461634644489,0,0.06324793335752953
South East,4,5,80+,12-17,0.0619704811063641,0,0.23509698770671503
South East,4,5,80+,18-25,0.0567779208378654,0,0.20007963981034171
South East,4,5,80+,26-34,0.038516381712519,0,0.18750063650072202
South East,4,5,80+,35-49,0.2553072296838867,0,0.8500269473935804
South East,4,5,80+,5-11,0.011433858579873264,0,0.06044985651092943
South East,4,5,80+,50-69,0.41855336447707464,0.08753258658194463,0.9938926159070268
South East,4,5,80+,70-79,0.2861456041947258,0.05575928661964602,0.6782254647420837
South East,4,5,80+,80+,0.2489020150585794,0,0.6123843628798105
South East,5,1,0-4,0-4,0.08921649260006759,0,0.2606704466615608
South East,5,1,0-4,12-17,0.020118851276723963,0,0.07537440958499243
South East,5,1,0-4,18-25,0.054650828833890074,0,0.18780000809024866
South East,5,1,0-4,26-34,0.036624938426666025,0,0.1559922406123016
South East,5,1,0-4,35-49,0.05371529568848881,0,0.1657893290187078
South East,5,1,0-4,5-11,0.07287467718598371,0,0.22552203530490753
South East,5,1,0-4,50-69,0.07330572263095862,0,0.2142915745026773
South East,5,1,0-4,70-79,0.023019020450049534,0,0.16659713865936107
South East,5,1,0-4,80+,0.005693915694267828,0,0.0625000013540855
South East,5,1,12-17,0-4,0.012495178541047326,0,0.04759338450137923
South East,5,1,12-17,12-17,0.2319325469774355,0.10099723424028739,0.4107194690191974
South East,5,1,12-17,18-25,0.04326682309608234,0,0.11069323579606719
South East,5,1,12-17,26-34,0.06574124863495631,0,0.16818635254745917
South East,5,1,12-17,35-49,0.07611540784769273,0.010186510008801565,0.18647675505423014
South East,5,1,12-17,5-11,0.04435269320751991,0,0.10772097018315636
South East,5,1,12-17,50-69,0.04157919404857483,0,0.12223857007594792
South East,5,1,12-17,70-79,0.03513432523993406,0,0.18499608910184093
South East,5,1,12-17,80+,0.00175403306189428,0,0.0161290322795499
South East,5,1,18-25,0-4,0.02307652834735454,0,0.07469304418043685
South East,5,1,18-25,12-17,0.020652800444021298,0,0.06726897394315569
South East,5,1,18-25,18-25,0.13319229185993714,0.021717438070191948,0.29129336097327746
South East,5,1,18-25,26-34,0.08280764132137239,0,0.20932238601375075
South East,5,1,18-25,35-49,0.0777901936792035,0,0.18850957135853622
South East,5,1,18-25,5-11,0.037657577306040343,0,0.10787658925665516
South East,5,1,18-25,50-69,0.04853147873350378,0,0.11886112914453972
South East,5,1,18-25,70-79,0.0036234094712660012,0,0.023809523876567703
South East,5,1,18-25,80+,0.00786480078817672,0,0.04415212317539207
South East,5,1,26-34,0-4,0.04080211460107748,0,0.18818141743893607
South East,5,1,26-34,12-17,0.013743081682941666,0,0.050225244047672875
South East,5,1,26-34,18-25,0.05254724918599235,0,0.12402802595124535
South East,5,1,26-34,26-34,0.11081010653416101,0.033837428858595225,0.22365796927499432
South East,5,1,26-34,35-49,0.07576580215730734,0.018534940585257047,0.14691454638763535
South East,5,1,26-34,5-11,0.07250530741602826,0.009050461620253964,0.21984733837975431
South East,5,1,26-34,50-69,0.13797178105978194,0.044676908154528086,0.26987124429752724
South East,5,1,26-34,70-79,0.006126998016035267,0,0.029411895728082903
South East,5,1,26-34,80+,0.0012702024069435667,0,0.016578324219174694
South East,5,1,35-49,0-4,0.01868595893050868,0,0.04654696695620341
South East,5,1,35-49,12-17,0.02243439615197476,0.0025388140313708507,0.05158323326369745
South East,5,1,35-49,18-25,0.04194453672020334,0.010550739163526703,0.08167502903541599
South East,5,1,35-49,26-34,0.04434331746863606,0.014147669816397123,0.08735535168139702
South East,5,1,35-49,35-49,0.0744036140711877,0.034975917490940645,0.12507655601755593
South East,5,1,35-49,5-11,0.033917626698264106,0.005554029304935438,0.07670421096792442
South East,5,1,35-49,50-69,0.09547000187114592,0.03683978080396469,0.19135307111304883
South East,5,1,35-49,70-79,0.01096537056587371,0,0.03031084014821045
South East,5,1,35-49,80+,0.00379202429469277,0,0.035344644076872496
South East,5,1,5-11,0-4,0.092999025686103,0.014695378167044174,0.20774572924737802
South East,5,1,5-11,12-17,0.056087954965316,0.006557624494591315,0.1217590862736493
South East,5,1,5-11,18-25,0.05684344319616717,0,0.13209363166942759
South East,5,1,5-11,26-34,0.057155251239252844,0,0.1333706337767878
South East,5,1,5-11,35-49,0.04764211554101574,0,0.12202379187462536
South East,5,1,5-11,5-11,0.27056035533334805,0.12184329138598339,0.4504124619103302
South East,5,1,5-11,50-69,0.04549463728091202,0,0.11150663272905506
South East,5,1,5-11,70-79,0.012145734113031723,0,0.06243113656971231
South East,5,1,5-11,80+,5.593629714344277e-5,0,0
South East,5,1,50-69,0-4,0.02382518648263089,0,0.066713626399776
South East,5,1,50-69,12-17,0.02385303975558117,0.00378670908670699,0.059303011312893145
South East,5,1,50-69,18-25,0.02766872459002113,0.005311622963491135,0.05565748607760973
South East,5,1,50-69,26-34,0.031094607479315483,0.0088495575254927,0.061122196913148734
South East,5,1,50-69,35-49,0.04891712844429358,0.020628921581115813,0.08485929287562861
South East,5,1,50-69,5-11,0.027094598800484933,0.0033605372859066207,0.06423027533972853
South East,5,1,50-69,50-69,0.0884687307121031,0.03867965061929146,0.16243469692593465
South East,5,1,50-69,70-79,0.019297458279582583,0.003860530755371305,0.04267308014704303
South East,5,1,50-69,80+,0.008590652217753876,0,0.034625903586711686
South East,5,1,70-79,0-4,0.004410497611171671,0,0.024622887686984892
South East,5,1,70-79,12-17,0.0042348672980720556,0,0.020467941117534198
South East,5,1,70-79,18-25,0.029457297561820254,0,0.07504481487500761
South East,5,1,70-79,26-34,0.010854251383286159,0,0.037691121937682905
South East,5,1,70-79,35-49,0.03662527812117118,0,0.0867410636308356
South East,5,1,70-79,5-11,0.01790078479142847,0,0.06474267825225258
South East,5,1,70-79,50-69,0.042877480016584035,0.007920099210143155,0.09864012941077571
South East,5,1,70-79,70-79,0.03449292341498555,0,0.08230424399150864
South East,5,1,70-79,80+,0.017659519646346412,0,0.06822671966575589
South East,5,1,80+,0-4,0.006535618113845574,0,0.050000000191938454
South East,5,1,80+,12-17,0.005711492859638356,0,0.0500000001888535
South East,5,1,80+,18-25,0.03052975170180918,0,0.1111210613187585
South East,5,1,80+,26-34,0.03243236967259239,0,0.1500407345603199
South East,5,1,80+,35-49,0.007273613426195546,0,0.05555562993349289
South East,5,1,80+,5-11,0.005911193923675162,0,0.04168784806452134
South East,5,1,80+,50-69,0.03470291634189972,0,0.11112029190997265
South East,5,1,80+,70-79,0.04878564578437158,0,0.17784703083596023
South East,5,1,80+,80+,0.038757348659572276,0,0.1491230676321851
South East,5,2,0-4,0-4,0.2980866728670923,0.04166666680891884,0.659420011215705
South East,5,2,0-4,12-17,0.05848864217593644,0,0.17162873604817847
South East,5,2,0-4,18-25,0.05460856991294391,0,0.18750001505137628
South East,5,2,0-4,26-34,0.1859103988032553,0,0.44329080441671453
South East,5,2,0-4,35-49,0.24786332520759427,0.04093745176521239,0.5480565794858901
South East,5,2,0-4,5-11,0.15250667517108932,0.019370071698370916,0.35551004726079444
South East,5,2,0-4,50-69,0.1457781256595051,0,0.3748115677976115
South East,5,2,0-4,70-79,0.08872304864593435,0,0.3399027412608216
South East,5,2,0-4,80+,0.005973033083896167,0,0.06250000054857754
South East,5,2,12-17,0-4,0.0644298926155582,0.010540101369926766,0.14259239612185481
South East,5,2,12-17,12-17,0.5816333683210717,0.2679114784469204,0.962067379567932
South East,5,2,12-17,18-25,0.1420985991724393,0.029411764892505847,0.29818409099309573
South East,5,2,12-17,26-34,0.1624608033108676,0.041666667028265214,0.3549989024553754
South East,5,2,12-17,35-49,0.1953093076253652,0.05678605778195109,0.39498838490102117
South East,5,2,12-17,5-11,0.17079279787422436,0.0454292915727044,0.33850191143989244
South East,5,2,12-17,50-69,0.11846536616923876,0.019392044875652617,0.3235540754874353
South East,5,2,12-17,70-79,0.10243190696778426,0,0.35067757490224793
South East,5,2,12-17,80+,0.005716111784266649,0,0.036717022132480875
South East,5,2,18-25,0-4,0.0716619888381276,0,0.1722342804509263
South East,5,2,18-25,12-17,0.043078595928167665,0,0.10367826683736284
South East,5,2,18-25,18-25,0.3816869079236457,0.14722986215807018,0.7182855365959356
South East,5,2,18-25,26-34,0.2724045138788459,0.09709972312011828,0.5308080667280106
South East,5,2,18-25,35-49,0.20870406613758644,0.06241631979753824,0.45577718144558826
South East,5,2,18-25,5-11,0.09854160582192881,0.027003955456029058,0.206334258388306
South East,5,2,18-25,50-69,0.1335891899572241,0.03828010251116046,0.27767370257589385
South East,5,2,18-25,70-79,0.01750603336240042,0,0.06606250464273078
South East,5,2,18-25,80+,0.020975132388437987,0,0.0800266197680843
South East,5,2,26-34,0-4,0.0868561250682803,0.011621300211637096,0.27456605991643546
South East,5,2,26-34,12-17,0.04384812345056269,0,0.11711342976871676
South East,5,2,26-34,18-25,0.12736748169298612,0.04105509367926846,0.25133732088032407
South East,5,2,26-34,26-34,0.27106606774827074,0.12213288990131674,0.43198228872100025
South East,5,2,26-34,35-49,0.2158663875235344,0.11540239019695674,0.36220172385064436
South East,5,2,26-34,5-11,0.11845651860629554,0.028821623824041465,0.336410404150403
South East,5,2,26-34,50-69,0.230726171900462,0.1034732310682905,0.3974469592687919
South East,5,2,26-34,70-79,0.01547969167150674,0,0.04808176733006186
South East,5,2,26-34,80+,0.010859216257641724,0,0.06345781098449174
South East,5,2,35-49,0-4,0.06862143317693997,0.02080180973544316,0.13944143322814084
South East,5,2,35-49,12-17,0.06613027339857008,0.022673865071589003,0.12561425975420037
South East,5,2,35-49,18-25,0.10688677018361732,0.049210026906771384,0.17938766499313213
South East,5,2,35-49,26-34,0.13681002600994505,0.0730150471379181,0.22232096360531486
South East,5,2,35-49,35-49,0.2587240948436864,0.15867177840114627,0.3906011625265042
South East,5,2,35-49,5-11,0.06712802637217616,0.02618182681626081,0.12028287662884088
South East,5,2,35-49,50-69,0.2051307885192911,0.10717831136561422,0.34370371845046094
South East,5,2,35-49,70-79,0.026213761958023798,0.0045850896768429225,0.05868495627698105
South East,5,2,35-49,80+,0.02481060967800977,0,0.11141720044681663
South East,5,2,5-11,0-4,0.23151498682509117,0.08401379949200925,0.4134912157330803
South East,5,2,5-11,12-17,0.1661837743586091,0.05568585977496735,0.2992791516227968
South East,5,2,5-11,18-25,0.09096604089931559,0.015613162897266452,0.20002741236001445
South East,5,2,5-11,26-34,0.13161916859904696,0.03900186923171653,0.24750895526577876
South East,5,2,5-11,35-49,0.18604986544574523,0.055585877589851763,0.40612600284213185
South East,5,2,5-11,5-11,0.689712348234194,0.39136386812951934,1.0697631348978167
South East,5,2,5-11,50-69,0.09077729306042401,0.015602022077609166,0.22726383637794875
South East,5,2,5-11,70-79,0.03604564732327392,0,0.1284110732768583
South East,5,2,5-11,80+,0.0020399206869252877,0,0.023790067209807874
South East,5,2,50-69,0-4,0.04613313288426412,0.010378600603470517,0.11453035250227289
South East,5,2,50-69,12-17,0.04149178631842636,0.008345874418732557,0.10492342247821769
South East,5,2,50-69,18-25,0.06194286168330718,0.0267926400102809,0.1102088989064389
South East,5,2,50-69,26-34,0.10150348867003135,0.0531487959599573,0.16341493178549707
South East,5,2,50-69,35-49,0.15442514852016295,0.09164565781294348,0.23110346852176497
South East,5,2,50-69,5-11,0.03811663788831958,0.009504736418116264,0.07840529838393798
South East,5,2,50-69,50-69,0.21898276769320174,0.12652445257064246,0.33835578210744555
South East,5,2,50-69,70-79,0.04169724569881777,0.015142000821595697,0.07459388048249682
South East,5,2,50-69,80+,0.03151269502838747,0,0.10310880843733365
South East,5,2,70-79,0-4,0.02221217125575625,0,0.0632894984966106
South East,5,2,70-79,12-17,0.022296525184078698,0,0.10772980887403634
South East,5,2,70-79,18-25,0.035045156174252697,0,0.09785642151960851
South East,5,2,70-79,26-34,0.0287662059085442,0,0.07758672629401378
South East,5,2,70-79,35-49,0.08289674416930987,0.023795681133790072,0.16711423696315794
South East,5,2,70-79,5-11,0.022810289708747853,0,0.06439057889775952
South East,5,2,70-79,50-69,0.10190770749200571,0.03461288082824478,0.18598892548425242
South East,5,2,70-79,70-79,0.07841302982736652,0.01960368230087658,0.1508293775747887
South East,5,2,70-79,80+,0.05426340028413227,0,0.1648988017799389
South East,5,2,80+,0-4,0.006892427938839644,0,0.0500000001888535
South East,5,2,80+,12-17,0.009153857213396349,0,0.055555555652007996
South East,5,2,80+,18-25,0.03344785981674112,0,0.1342940803393415
South East,5,2,80+,26-34,0.039523015923322906,0,0.15000084473348435
South East,5,2,80+,35-49,0.03736391334786825,0,0.14686873987588472
South East,5,2,80+,5-11,0.008184060477685367,0,0.05093965028534573
South East,5,2,80+,50-69,0.11697162990758925,0.011677483106698713,0.3104780134358059
South East,5,2,80+,70-79,0.09979574054544604,0,0.27768853161282503
South East,5,2,80+,80+,0.10818226884864794,0,0.3079461490317631
South East,5,3,0-4,0-4,0.3769240883436408,0.05329736165771785,0.9450237252476741
South East,5,3,0-4,12-17,0.09448054426218966,0,0.23721129949345868
South East,5,3,0-4,18-25,0.05554532370020851,0,0.18750001505137628
South East,5,3,0-4,26-34,0.20906927810326997,0.025428863984293566,0.4896011636187114
South East,5,3,0-4,35-49,0.2892371423183723,0.07461562718413679,0.6056488202289575
South East,5,3,0-4,5-11,0.19303626499119972,0.039818142653606975,0.41002451566301973
South East,5,3,0-4,50-69,0.1368958515765115,0,0.35499029546849764
South East,5,3,0-4,70-79,0.04611072308211348,0,0.19913851374140495
South East,5,3,0-4,80+,0.0058186463396445055,0,0.0625000013540855
South East,5,3,12-17,0-4,0.09037449003142277,0.0156250000188616,0.19415981925617173
South East,5,3,12-17,12-17,1.0511698798201887,0.5488389551841057,1.7092074138322366
South East,5,3,12-17,18-25,0.09859439622504702,0.01515151515505565,0.23126370346083466
South East,5,3,12-17,26-34,0.19642683106705494,0.05879960606094038,0.4122717577993485
South East,5,3,12-17,35-49,0.26049563225727157,0.10202771214631864,0.5243445386439645
South East,5,3,12-17,5-11,0.24517315037244286,0.07094250679021573,0.4669715657186633
South East,5,3,12-17,50-69,0.20855626228124524,0.05355876282993617,0.497719584857316
South East,5,3,12-17,70-79,0.09647877980041648,0,0.32467677238648424
South East,5,3,12-17,80+,0.012247716102850192,0,0.055597675355632904
South East,5,3,18-25,0-4,0.04834805141131289,0,0.12940941372168382
South East,5,3,18-25,12-17,0.08713890847977251,0.012066871885776662,0.19899853371301043
South East,5,3,18-25,18-25,0.4820457054577727,0.19559588700636546,0.8766286015823245
South East,5,3,18-25,26-34,0.26965370941665434,0.10604587690836556,0.507527270740408
South East,5,3,18-25,35-49,0.2793074039213452,0.11019815131197885,0.5202783092837184
South East,5,3,18-25,5-11,0.07745639368875273,0.011116089602215082,0.17309977775183408
South East,5,3,18-25,50-69,0.21437969011556832,0.07997558819152831,0.3949536002026269
South East,5,3,18-25,70-79,0.032602823623828874,0,0.11252560338051691
South East,5,3,18-25,80+,0.0335448611823308,0,0.11451444912091158
South East,5,3,26-34,0-4,0.08892858539774837,0.011363636363636352,0.239374216863887
South East,5,3,26-34,12-17,0.08464600145468844,0.011357323232491333,0.21968970139068733
South East,5,3,26-34,18-25,0.18960020182993054,0.07388374414219163,0.35794004723191564
South East,5,3,26-34,26-34,0.3724831712419744,0.20154455109735334,0.5919926327571715
South East,5,3,26-34,35-49,0.3437911907953232,0.17861403115483784,0.5944950716836206
South East,5,3,26-34,5-11,0.10477255787339017,0.0217275671220697,0.3081716420197728
South East,5,3,26-34,50-69,0.34671353201988564,0.15960762977241255,0.578852083364658
South East,5,3,26-34,70-79,0.023640374863804763,0,0.06621884650103038
South East,5,3,26-34,80+,0.01477221451706171,0,0.06930472161568019
South East,5,3,35-49,0-4,0.07576460735141097,0.02272388885502553,0.1578560082982917
South East,5,3,35-49,12-17,0.10945373011131868,0.04128214694764292,0.20410352069469287
South East,5,3,35-49,18-25,0.13296755191342796,0.06227572312646345,0.25018579517294776
South East,5,3,35-49,26-34,0.17599461633663352,0.09547449019368158,0.2758386065752845
South East,5,3,35-49,35-49,0.40501077470827035,0.25776656617800436,0.616887061312048
South East,5,3,35-49,5-11,0.08797304440890322,0.0362249811747844,0.15914594258486542
South East,5,3,35-49,50-69,0.31768722759519974,0.18248874497904305,0.5054705375886234
South East,5,3,35-49,70-79,0.03677729906498291,0.00943410948353261,0.0713065524784497
South East,5,3,35-49,80+,0.04228417038619576,0,0.15273936014864078
South East,5,3,5-11,0-4,0.23646835234306254,0.0740740526772835,0.4545405165577621
South East,5,3,5-11,12-17,0.2452744479815738,0.09907926782410602,0.4480701352856135
South East,5,3,5-11,18-25,0.09013163392264163,0.013504623058293629,0.20910370425550723
South East,5,3,5-11,26-34,0.14022723437493123,0.039991650533921466,0.3266381632636046
South East,5,3,5-11,35-49,0.24124234787800647,0.09696660369398287,0.4635530306929124
South East,5,3,5-11,5-11,1.029774034593304,0.5776928627147255,1.5347015699434745
South East,5,3,5-11,50-69,0.145587090381422,0.0429678680262397,0.3068579571267146
South East,5,3,5-11,70-79,0.028862271583255175,0,0.09988987179216292
