Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
4,5,50-69,18-25,0.06299697564225276,0.040412578131400076,0.09319186019851779
4,5,50-69,26-34,0.11312962243316357,0.08004982753380843,0.1503405641141859
4,5,50-69,35-49,0.23790033282570025,0.19243610545379528,0.29426484204401376
4,5,50-69,50-69,0.31588852866314904,0.2572074425149316,0.3851312230064178
4,5,50-69,70-79,0.07342215016467134,0.04969661847347553,0.09883457365178286
4,5,50-69,80+,0.049539650355019144,0.023839933379717022,0.08161133387334712
4,5,70-79,0-4,0.02688359668154685,0.003728754238269919,0.06682863096077687
4,5,70-79,5-11,0.041665220064266,0.012733837804559459,0.08596873776850024
4,5,70-79,12-17,0.05760467646741946,0.017287143974968538,0.12060852986084583
4,5,70-79,18-25,0.053030199938544235,0.013460457591546848,0.13275145689597437
4,5,70-79,26-34,0.046515706004406354,0.017746681714988916,0.08215897166685712
4,5,70-79,35-49,0.12238004972217639,0.07238494016066672,0.1896512228305898
4,5,70-79,50-69,0.2171289851854872,0.14573824487904202,0.2991373157459815
4,5,70-79,70-79,0.18807431755502385,0.11917336319408135,0.2711626667560021
4,5,70-79,80+,0.11388939190667595,0.05470363963918645,0.1880349738601706
4,5,80+,0-4,0.015682917254147357,0,0.05822653607892653
4,5,80+,5-11,0.0164504931231998,0,0.044268339115260555
4,5,80+,12-17,0.030312207889830578,0.0035197015544572814,0.07607066104020396
4,5,80+,18-25,0.04122057722335182,0.005367444036915582,0.09507328333885608
4,5,80+,26-34,0.02448540318633386,0.003606291267251979,0.06054756333492564
4,5,80+,35-49,0.07834790722909972,0.022792669888050537,0.16272230982488028
4,5,80+,50-69,0.24359231031226006,0.12157595117378567,0.39577035779668984
4,5,80+,70-79,0.18390212724220562,0.08221029528516298,0.3113915461777824
4,5,80+,80+,0.1595605611481989,0.059136202120508956,0.2900514521471111
5,1,0-4,0-4,0.2431535196732837,0.13004296535245918,0.39557519998852825
5,1,0-4,5-11,0.14991204212936624,0.06336123992943218,0.2709211550427273
5,1,0-4,12-17,0.05932925337098891,0.02353800476996698,0.10371850289865017
5,1,0-4,18-25,0.05966092802304639,0.015522078019023666,0.11995547010821529
5,1,0-4,26-34,0.13835309367403847,0.06288564055951464,0.2652888032556483
5,1,0-4,35-49,0.1344351383519886,0.06594676340348596,0.2279430399287754
5,1,0-4,50-69,0.10725532846578313,0.041292224208315714,0.20892037228945376
5,1,0-4,70-79,0.02376687774498807,0,0.06518281361642435
5,1,0-4,80+,0.02193116146832765,0,0.09682864405209117
5,1,5-11,0-4,0.12535214826813992,0.07744250507002381,0.18401603291789953
5,1,5-11,5-11,0.7669278541311172,0.5821716075393811,0.9881941055752267
