Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
1,1,65-69,60-64,0.2547367217775412,0.16865780064502617,0.37257441450637124
1,1,65-69,65-69,0.28536298251654296,0.1388807000843275,0.500001702956546
1,1,65-69,70-74,0.16995514148732413,0.10229556049620088,0.26433737555166215
1,1,65-69,75+,0.1282515304903817,0.053807429686334105,0.22007276898529657
1,1,70-74,0-4,0.08558958970842394,0.018283069348167647,0.18772267157430894
1,1,70-74,10-14,0.06728390113515995,0.022839324996171393,0.13815024168216328
1,1,70-74,15-19,0.15753422836567144,0.07066718004307371,0.2924847140011379
1,1,70-74,20-24,0.13904509333260487,0.035813114478276585,0.28601438334523405
1,1,70-74,25-29,0.07588479894490736,0.022711979436780067,0.15059736434229765
1,1,70-74,30-34,0.13344796494339736,0.054033959027237344,0.23713168255396858
1,1,70-74,35-39,0.12721530867590347,0.05748100763810366,0.21417736619957933
1,1,70-74,40-44,0.2010390380756577,0.07845966538190201,0.37832357269390543
1,1,70-74,45-49,0.13065333556469216,0.06911720727373544,0.20306167110057805
1,1,70-74,5-9,0.08021153323868659,0.031943223269191925,0.14031729121851666
1,1,70-74,50-54,0.09350408497423263,0.04810014198905431,0.14818074050801
1,1,70-74,55-59,0.12236248215439081,0.05821030731287659,0.20629421733703207
1,1,70-74,60-64,0.15137514039398647,0.07424715155984811,0.25232824588528063
1,1,70-74,65-69,0.21573887581283008,0.1298526718813018,0.33554647266192184
1,1,70-74,70-74,0.33887413300052727,0.20282799241953084,0.5095190148354033
1,1,70-74,75+,0.28383979484720445,0.13965144935656232,0.4592374920651761
1,1,75+,0-4,0.07042702955828553,0,0.1889064940970006
1,1,75+,10-14,0.04947266563379439,0.01943776834280801,0.09356363853077586
1,1,75+,15-19,0.06861475817053335,0.023088968690558976,0.1286039226793713
1,1,75+,20-24,0.0350871266698125,0.005081860760084892,0.08193677725191667
1,1,75+,25-29,0.05578011506222189,0.016381987764393726,0.1055344467464158
1,1,75+,30-34,0.13574636287488903,0.06314392946590933,0.22912241905075845
1,1,75+,35-39,0.07872513396088959,0.031519708945053564,0.1388539541296381
1,1,75+,40-44,0.0989480707448967,0.0307908512147717,0.18852414002010473
1,1,75+,45-49,0.10227997203759541,0.05215191935596979,0.16408881633966935
1,1,75+,5-9,0.06947346708517305,0.027407035692561883,0.1291585962794422
1,1,75+,50-54,0.1087631663094283,0.04843266234272539,0.18764323121144258
1,1,75+,55-59,0.0675204031640651,0.027067419705036164,0.1242133688297534
1,1,75+,60-64,0.20551223051421805,0.09185301516285391,0.34777081626043865
1,1,75+,65-69,0.09208358768659818,0.03863331026746382,0.15801051295687898
1,1,75+,70-74,0.1605457655629423,0.07898980078178627,0.25975439694246766
1,1,75+,75+,0.5999895875199446,0.33999187341549597,0.9546183035506636
1,2,0-4,0-4,0.44101078324579246,0.2870203330981564,0.6530410145817078
1,2,0-4,10-14,0.11359543194805213,0.06164255065716299,0.17384232941575842
1,2,0-4,15-19,0.058387967766912706,0.026197108900733446,0.09908552384685922
1,2,0-4,20-24,0.15785434630466355,0.06230712080519041,0.30493450477461204
1,2,0-4,25-29,0.10857926053823595,0.05963530384448659,0.17264647412783765
1,2,0-4,30-34,0.12005197330076016,0.06277493769938827,0.19578472894379517
1,2,0-4,35-39,0.14463901875547766,0.07488835741885949,0.2349294003347284
1,2,0-4,40-44,0.05311687505881921,0.01545610747047868,0.10746335750004091
1,2,0-4,45-49,0.046153522133381454,0.015193093071082856,0.08716117157442185
1,2,0-4,5-9,0.18506227834897418,0.1166865111434458,0.25473551936851174
1,2,0-4,50-54,0.04878090502859788,0.017728940538351234,0.09357577590872622
1,2,0-4,55-59,0.03144883324180434,0.008887578863460322,0.060867963031324454
1,2,0-4,60-64,0.027377038624721944,0.005261787280701763,0.060762446374428285
1,2,0-4,65-69,0.02979449124545037,0.004854368933697831,0.07009710021926972
1,2,0-4,70-74,0.031171132757246738,0.003413577354183823,0.07932376056027823
1,2,0-4,75+,0.0393435062977712,0,0.09543565598859759
1,2,10-14,0-4,0.05857581924888927,0.029789964452384313,0.09163434940246196
1,2,10-14,10-14,1.0262459147330545,0.7463888092852753,1.3504255466395187
1,2,10-14,15-19,0.2101270281519909,0.14182369345308596,0.2968997087997152
1,2,10-14,20-24,0.05824062497146038,0.02402396238194798,0.10860625971896293
1,2,10-14,25-29,0.0627574987736731,0.03580230139340473,0.09423506387147075
1,2,10-14,30-34,0.07317811439511888,0.03916253165710485,0.1178380257737524
1,2,10-14,35-39,0.07374473836047876,0.04347143460467717,0.11784605458594118
1,2,10-14,40-44,0.07949433185055277,0.044857323135395887,0.12671952308051374
1,2,10-14,45-49,0.043878600558929594,0.01682663061171703,0.08908735996621354
1,2,10-14,5-9,0.22255057724729488,0.15916791724890267,0.2929255155511512
1,2,10-14,50-54,0.05499446729549839,0.02892720876325826,0.08953409737710977
1,2,10-14,55-59,0.023386047747182524,0.008422496594592613,0.04521798712224476
1,2,10-14,60-64,0.014056056152361815,0,0.040305731975738945
1,2,10-14,65-69,0.01627595608408827,0.004328075358546429,0.03417131082840315
1,2,10-14,70-74,0.022042032373044827,0.006133121240977284,0.048857062550045204
1,2,10-14,75+,0.027614791935916618,0.008261932874544435,0.05464726835524567
1,2,15-19,0-4,0.04543412107004753,0.021712476195598993,0.07788243391214794
1,2,15-19,10-14,0.24010766658796717,0.16658323913607312,0.33198848682181337
1,2,15-19,15-19,0.7515043089164151,0.5194313538471658,1.0388964703072325
1,2,15-19,20-24,0.2105909952784058,0.10221559906157157,0.357428262880084
1,2,15-19,25-29,0.1095549100880733,0.06814145974406016,0.15885738674255262
1,2,15-19,30-34,0.07173763701049324,0.03904395915603695,0.11371563847056262
1,2,15-19,35-39,0.09048801288434159,0.05656568074409589,0.13314149343342901
1,2,15-19,40-44,0.06339221193655983,0.035544154385889454,0.10159562396751971
1,2,15-19,45-49,0.10146054537129093,0.04958310251193635,0.17606841146953472
1,2,15-19,5-9,0.08207111152927568,0.05056896566560163,0.11931420367909716
1,2,15-19,50-54,0.06690167678234625,0.031701012422169994,0.11420641170835266
1,2,15-19,55-59,0.023227682539008268,0.004463537260961832,0.051618310684566855
1,2,15-19,60-64,0.028115860571192534,0.006388028722091688,0.05784449316874542
1,2,15-19,65-69,0.052475582276650064,0.015855680933845016,0.11959648234900955
1,2,15-19,70-74,0.03626356907999476,0.008939635480638383,0.07492404792714197
1,2,15-19,75+,0.028170139419936534,0.005878972280036385,0.061651751307310446
1,2,20-24,0-4,0.06544314120610645,0.027538066240867985,0.11749926472092694
1,2,20-24,10-14,0.07059519007286279,0.034301006914006574,0.11855379286149684
1,2,20-24,15-19,0.1574364187303241,0.08925451757272015,0.24203444215127773
1,2,20-24,20-24,0.453014574560983,0.28528791880892773,0.6695516370813982
1,2,20-24,25-29,0.2566600948662632,0.172090640992264,0.3529006346752813
1,2,20-24,30-34,0.14904739072394826,0.0953964942756479,0.21121906646573993
1,2,20-24,35-39,0.10717297718853737,0.06280297898581097,0.1599876370765448
1,2,20-24,40-44,0.07705920890894755,0.041105387908730785,0.1216273736610845
1,2,20-24,45-49,0.09153505467513262,0.04974720496804432,0.1419549881109851
1,2,20-24,5-9,0.04295639187504216,0.01827299770011651,0.08434072090768385
1,2,20-24,50-54,0.05879256020464974,0.030135048511301984,0.09131862688045853
1,2,20-24,55-59,0.05760448030938032,0.02450244704831397,0.09663368552189505
1,2,20-24,60-64,0.049666513608414876,0.020577455026990453,0.08766047439555316
1,2,20-24,65-69,0.050341132185604986,0.008530626107988168,0.12802298402664036
1,2,20-24,70-74,0.03119060816324314,0.006025577937938378,0.06854884833191659
1,2,20-24,75+,0.042650879409182746,0.00458611342785655,0.09709232791820543
1,2,25-29,0-4,0.1474408312399505,0.08781509106480624,0.22053941816406578
1,2,25-29,10-14,0.06710125860927478,0.03742248154966679,0.10270492053509571
1,2,25-29,15-19,0.08255459386715948,0.04896914843818155,0.12291151208565043
1,2,25-29,20-24,0.2311164791704159,0.14973446289135842,0.33326265312966674
1,2,25-29,25-29,0.2973037642469448,0.21643410813687336,0.3829985295577137
1,2,25-29,30-34,0.1824455874614308,0.13375849942092388,0.24048438114179435
1,2,25-29,35-39,0.1241975271204604,0.08270304677971223,0.17740569685313753
1,2,25-29,40-44,0.09363814324825935,0.05843471133750803,0.13416840353251486
1,2,25-29,45-49,0.06220198296958957,0.03480796227176107,0.09589609224504253
1,2,25-29,5-9,0.09301562331418047,0.05868563534102624,0.138700980718819
1,2,25-29,50-54,0.09763506902556009,0.06272871461299678,0.13686872613293613
1,2,25-29,55-59,0.06176958826412076,0.033866689757495474,0.09848591044326845
1,2,25-29,60-64,0.06108201141767941,0.031388695851455636,0.1015163856092018
1,2,25-29,65-69,0.07178644459347742,0.03310324795199365,0.12297618642386986
1,2,25-29,70-74,0.014403620863723742,0.0025702082661940876,0.03540687019511182
1,2,25-29,75+,0.028424571482105403,0.006171892751653824,0.0598957991503962
1,2,30-34,0-4,0.0680446491841124,0.031633917114631,0.11074011282195813
1,2,30-34,10-14,0.046314960342416084,0.024658360205718755,0.0725180680749875
1,2,30-34,15-19,0.04901258219254145,0.025526620283506277,0.07669357739238365
1,2,30-34,20-24,0.14459672591059144,0.08655365765836866,0.22622647103342136
1,2,30-34,25-29,0.1943436772408321,0.14293956095716187,0.2529536959867416
1,2,30-34,30-34,0.2464756293426828,0.1817914374150821,0.3154872620832545
1,2,30-34,35-39,0.16249450478089542,0.11525252764808804,0.22142144775872546
1,2,30-34,40-44,0.10151756402668866,0.064601542481216,0.14144880666253257
1,2,30-34,45-49,0.0749737166339786,0.045589702789565256,0.11408398531553719
1,2,30-34,5-9,0.08845945941979674,0.051341838895168294,0.13529614777472793
1,2,30-34,50-54,0.08601714439855429,0.05354992755410364,0.11970388114706856
1,2,30-34,55-59,0.07327974159219508,0.04392116440564665,0.11099552665984694
1,2,30-34,60-64,0.05706537818070074,0.02915447159438567,0.09324267186023058
1,2,30-34,65-69,0.024028942839754416,0.006168467354128017,0.04587054292664596
1,2,30-34,70-74,0.026601586850292087,0.006014569826946545,0.05426333040210165
1,2,30-34,75+,0.06022165297992665,0.021089613428027378,0.1142001861402184
1,2,35-39,0-4,0.07968994746846514,0.041195707397119266,0.12707298588067892
1,2,35-39,10-14,0.0718343699854719,0.04014133160343715,0.11067479240597033
1,2,35-39,15-19,0.07309024579059692,0.04226861149815067,0.10865864064964395
1,2,35-39,20-24,0.11954091877739227,0.06923353308144999,0.1859165133295942
1,2,35-39,25-29,0.13268577105001186,0.08539051372022666,0.18911148807905717
